Label;Name;VarLabel;VarValue;Comment0;Comment1;Comment2;Table;Type
;INF_ART;CX OM1;12;;;;hs_iv;int
Id som kobler til spesifikk intervensjon;intervensjon_id;;;;;;hs_iv;int
Intervensjons_ID;intervensjon_id;;;;;;hs_iv;int
ACT;IV_ACT;default=missing;100-1500 (heltall);;;;hs_iv;int
ADP-rbl;IV_ADP;Nei/Ja;0-1;Forbehandling minst2 , elektiv PCI;;;hs_iv;bit
Kun medikamentell PCI;IV_ANNEN;0-1;Ja/Nei;;;;hs_iv;bit
Aortaballongpumpe;IV_AORTA;0-1;Ja/Nei;;;;hs_iv;bit
;IV_ART;Ukjent;9;Default;;;hs_iv;smallint
Arterie tilgang;IV_ART;Nei;0;;;;hs_iv;smallint
;IV_ART;Hø lyske;1;;;;hs_iv;smallint
;IV_ART;Annen tilgang;5;;;;hs_iv;smallint
;IV_ART;Ve radialis;4;;;;hs_iv;smallint
;IV_ART;Hø radialis;3;;;;hs_iv;smallint
;IV_ART;Ve lyske;2;;;;hs_iv;smallint
Atherectomi;IV_ATER;0-1;Ja/Nei;;;;hs_iv;bit
Biomarkørstigning etter PCI;IV_BIO;Nei / ja / Ukjent (default);0 / 1 / 9;Verdi 1 åpner LABSKJEMA;;;hs_iv;int
Bivalirudin;IV_BIVAL;Nei/Ja;0-1;Under prosedyren;;;hs_iv;bit
Brachyterapi;IV_BRACH;0-1;Ja/Nei;;;;hs_iv;bit
Cool-Guard;IV_COOL;0-1;Ja/Nei;Ny den 20 mars 2004 (tidligere brukt til Graft stent);;;hs_iv;bit
Cutting balloon;IV_CUTB;0-1;Ja/Nei;;;;hs_iv;bit
Intervensjon dato;IV_DATO;Skriv inn dato;Dato;Automatisk=dagens dato;;;hs_iv;datetime
;IV_DATO;;;Dato for PCI-intervensjon ved baseline;;;hs_iv;datetime
Distal Protection Device;IV_DPROT;0-1;Ja/Nei;;;;hs_iv;bit
Trombolyse;IV_FIB;Nei/Ja;0-1;Under prosedyren;;;hs_iv;bit
Flow måling;IV_FLOW;0-1;Ja/Nei;;;;hs_iv;bit
GP-IIb/IIIa;IV_GP2E;Nei/Ja;0-1;Etterbehandling;;;hs_iv;bit
GP-2B/3A;IV_GP2U;Nei/Ja;0-1;Under prosedyren;;;hs_iv;bit
GP-2B/3A type;IV_GPTYP;Reopro IV;1;Under prosedyren;;;hs_iv;smallint
;IV_GPTYP;Integrilling IV;3;Under prosedyren;"""Du må registrere type 2B3A-blokker og hvordan behandlingen er gitt""";;hs_iv;smallint
;IV_GPTYP;Reopro IV + IC;2;Under prosedyren;Kan ikke lagres med verdi 9 dersom hovedvariabel sann:;;hs_iv;smallint
;IV_GPTYP;Ukjent;9;Under prosedyren;;;hs_iv;smallint
;IV_GPTYP;Aggrastat IV + IC;6;Under prosedyren;;;hs_iv;smallint
;IV_GPTYP;Aggrastat IV;5;Under prosedyren;;;hs_iv;smallint
;IV_GPTYP;Integrillinn IV + IC;4;Under prosedyren;;;hs_iv;smallint
Heparin;IV_HEP;Nei/Ja;0-1;Under prosedyren;;;hs_iv;bit
Indikasjon;IV_IND;Stabil koronarsykdom;1;Elektiv PCI  stabil AP / dokumentert iskemi;10;;hs_iv;smallint
;IV_IND;Nylig ACS ( 1- 8 uker), elektiv;2;Nylig ACS ( 1- 8 uker), elektiv;;;hs_iv;smallint
;IV_IND;UAP - ustabil;4;UAP - ustabil;7;;hs_iv;smallint
;IV_IND;UAP - stabilisert;3;UAP - stabilisert;8;;hs_iv;smallint
;IV_IND;Ukjent;99;Default = missing;;;hs_iv;smallint
;IV_IND;Annen INTERVENSJON;11;Annen;11;;hs_iv;smallint
;IV_IND;AMI, prognostisk PCI;10;STEMI - prognostisk PCI;4;;hs_iv;smallint
;IV_IND;STEMI / rescue PCI etter TL;9;STEMI / rescue PCI etter TL;2;;hs_iv;smallint
;IV_IND;STEMI / facilitert PCI med TL;8;STEMI / facilitert PCI med TL;3;;hs_iv;smallint
;IV_IND;STEMI/Grenblokk - primær PCI;7;STEMI / primær PCI;1;;hs_iv;smallint
;IV_IND;NSTEMI - ustabil;6;NSTEMI - ustabil;5;;hs_iv;smallint
;IV_IND;NSTEMI - stabilisert;5;NSTEMI - stabilisert;6;;hs_iv;smallint
IVUS;IV_IVUS;0-1;Ja/Nei;;;;hs_iv;bit
KF-kontroll;IV_KF;Nei/Ja;0-1;;;;hs_iv;bit
Sammendrag;IV_KOMM;Tekstfelt;;;;;hs_iv;ntext
;IV_LASER;Nedre vegg;2;;;;hs_iv;smallint
Laserbehandling (0-2);IV_LASER;Nei;0;default;;;hs_iv;smallint
;IV_LASER;Fremre vegg;1;;;;hs_iv;smallint
;IV_LEGE1;Eikenes, Einar;eeik;Oppdateres i egen tabell: variabel_verdier_lege;Leger som har sluttet slettes fra listen;;hs_iv;nvarchar
Lege 1;IV_LEGE1;Bleie, Øyvind;oble;Ukjent;99;;hs_iv;nvarchar
;IV_LEGE1;Davidsen, Einar;edav;;;;hs_iv;nvarchar
;IV_LEGE1;Bonarjee, Vernon;vbon;;;;hs_iv;nvarchar
Lege 2;IV_LEGE2;Samme liste som Lege 1;;;;;hs_iv;nvarchar
LM-heparin;IV_LMH2;Nei/Ja;0-1;Etterbehandling;;;hs_iv;bit
LM-heparin;IV_LMHEP;Nei/Ja;0-1;Under prosedyren;;;hs_iv;bit
Arterie lukking device;IV_LUK;Nei;0;;;;hs_iv;smallint
;IV_LUK;Plugg;2;;;;hs_iv;smallint
;IV_LUK;Femostop;1;;;;hs_iv;smallint
;IV_LUK;Ukjent;9;Default;;;hs_iv;smallint
;IV_LUK;Annet;5;;;;hs_iv;smallint
;IV_LUK;Metallklips;4;;;;hs_iv;smallint
;IV_LUK;Sutur;3;;;;hs_iv;smallint
PCI utført;IV_PCIUT;Ja / Nei;;Vises kun hvis iv_sh =1;;;hs_iv;bit
Temporær PM;IV_PMT;Nei/Ja;0-1;;;;hs_iv;bit
Stråledose;IV_RTID;default = missing;0-300 (1 desimal);;;;hs_iv;float
Utredet ved annet sykehus;IV_SH;Nei / ja;0-1;;;;hs_iv;smallint
Shuntbehandling (0-5);IV_SHUNT;Nei;0;default;;;hs_iv;smallint
;IV_SHUNT;ASD;1;;;;hs_iv;smallint
;IV_SHUNT;Annet;5;;;;hs_iv;smallint
;IV_SHUNT;Ductus;4;;;;hs_iv;smallint
;IV_SHUNT;VSR;3;;;;hs_iv;smallint
;IV_SHUNT;VSD;2;;;;hs_iv;smallint
;IV_STEG;Ukjent;9;;;;hs_iv;smallint
;IV_STEG;Ja, uspesifisert;8;;;;hs_iv;smallint
;IV_STEG;Ja, ny ØH-klinikk etter utført PCI dette opphol;7;;;;hs_iv;smallint
;IV_STEG;Ja, annen årsak;6;;;;hs_iv;smallint
;IV_STEG;Ja, utbredt koronarsykdom;5;;;;hs_iv;smallint
;IV_STEG;Ja, tidl. mislykket prosedyre;4;;;;hs_iv;smallint
;IV_STEG;Ja, tidl. prosedyre-komplikasjon;3;;;;hs_iv;smallint
;IV_STEG;Ja, tidl. komplisert prosedyre;2;;;;hs_iv;smallint
;IV_STEG;Ja, tidl. beh. culpret lesion;1;;;;hs_iv;smallint
Elektiv stegvis prosedyre;IV_STEG;Nei;0;;;;hs_iv;smallint
;IV_STEN;Coractatio;4;;;;hs_iv;smallint
;IV_STEN;Pulmonal;3;;;;hs_iv;smallint
Stenotisk vitium (0-4);IV_STEN;Nei;0;default;;;hs_iv;smallint
;IV_STEN;Aorta;2;;;;hs_iv;smallint
;IV_STEN;Mitral;1;;;;hs_iv;smallint
;IV_STUD;PCI ved Baseline;0;;;;hs_iv;smallint
Tidspunkt for PCI prosedyren;IV_STUD;Totaler;;2006 NB dette er prosedyrer - ikke opphold. Vi bør kutte prosedyre 2 under et opphold??;;;hs_iv;smallint
;IV_STUD;Baseline PCI der angio avdekker endepunkt;;;;;hs_iv;smallint
;IV_STUD;Baseline PCI komplisert med endepunkt;1;;;;hs_iv;smallint
;IV_STUD;Baseline PCI;;;;;hs_iv;smallint
;IV_STUD;PCI ved Baseline med feilklassifisert angiografisk endepunkt;;;;;hs_iv;smallint
;IV_STUD;Ukjent;9;Inkluderer Substudiepasienter NB er dette bare IVUS eller er det gjort PCI;;;hs_iv;smallint
;IV_STUD;Etter avsluttet studie;5;;;;hs_iv;smallint
;IV_STUD;Hendelse etter baseline;4;;;;hs_iv;smallint
;IV_STUD;Baseline steg 3;3;;;;hs_iv;smallint
;IV_STUD;Baseline steg 2;2;;;;hs_iv;smallint
Ventetid (dager);IV_TID;utr_dato - iv_dato;Auto;NB Direkte intervensjon = 0 dager,;;;hs_iv;smallint
Tilleggsprosedyre PCI;IV_TPRO;0-1;Ja/Nei;Regnes ut automatisk, skjult variabel;;;hs_iv;bit
Trombectomi;IV_TROMB;0-1;Ja/Nei;;;;hs_iv;bit
Trykk måling;IV_TRYK;0-1;Ja/Nei;;;;hs_iv;bit
;IV_VIBEH;Second opininon;15;;;;hs_iv;smallint
;IV_VIBEH;Suppl. Non-invasiv US;14;;;;hs_iv;smallint
;IV_VIBEH;Suppl. invasiv US;13;;;;hs_iv;smallint
;IV_VIBEH;Medikament + Kontrollangio;12;;;;hs_iv;smallint
;IV_VIBEH;Annen behandling;11;;;;hs_iv;smallint
;IV_VIBEH;Annen kirurgi;10;;;;hs_iv;smallint
Videre behandling;IV_VIBEH;Nei;0;;;;hs_iv;smallint
;IV_VIBEH;Medikament;1;;;;hs_iv;smallint
;IV_VIBEH;Annen perkutan intervensjon;9;;;;hs_iv;smallint
;IV_VIBEH;Ikke avgjort;8;Default;;;hs_iv;smallint
;IV_VIBEH;PCI+ACB;7;;;;hs_iv;smallint
;IV_VIBEH;PCI+klaffeoperasjon;6;;;;hs_iv;smallint
;IV_VIBEH;Klaffeop. + ACB;5;;;;hs_iv;smallint
;IV_VIBEH;Klaffeoperasjon;4;;;;hs_iv;smallint
;IV_VIBEH;ACB;3;;;;hs_iv;smallint
;IV_VIBEH;PCI;2;;;;hs_iv;smallint
IVUS ref;IVUS_DIA;;Flyttall;;;;hs_iv;real
IVUS ref;IVUS_DIA;;Flyttall;;;;hs_iv;real
IVUS MLD;IVUS_MLD;;Flyttall;;;;hs_iv;real
IVUS MLD;IVUS_MLD;;Flyttall;;;;hs_iv;real
Antall kar;KAR_PCI;;Heltall;Kar PCI behandlet;;;hs_iv;smallint
Kontrastvolum (ml);KON_VOL;;;;;;hs_iv;real
Endret flow LAD;LAD_ENDR;tim_efl1 - tim_flo1;;Variabler som ikke vises men lagres:;;;hs_iv;smallint
LAD;LAD_PCI;;Heltall;Kar PCI behandlet;;;hs_iv;smallint
Medikamenter, sett inn faste medisiner;MED_KOMM;knapp som setter inn med_till fra hs_medikament_skjema;;;;;hs_iv;ntext
Medikamenter;MED_KOMM;Tekstfelt;;;;;hs_iv;ntext
Failure reasons;MIS_PROS;;;;;;hs_iv;smallint
Mislykket;MIS_PROS;Nei;0;;;;hs_iv;smallint
;MIS_PROS;Ikke passert med wire/ballong;1;;;;hs_iv;smallint
;MIS_PROS;Ikke plassert stent;3;;;;hs_iv;smallint
;MIS_PROS;Ikke åpnet totalokklusjon;2;;;;hs_iv;smallint
;MIS_PROS;Vellykket hovedlesjon, mislykket annen lesjon;7;;;;hs_iv;smallint
;MIS_PROS;Guide problem;6;;;;hs_iv;smallint
;MIS_PROS;Uttalte tromber med evt perifere stenoser;5;;;;hs_iv;smallint
;MIS_PROS;Ikke ekspandert stent;4;;;;hs_iv;smallint
;MIS_PROS;Ukjent;9;;;;hs_iv;smallint
;MIS_PROS;Mislykket, annen årsak;8;;;;hs_iv;smallint
Mislykket undersøkelse;MISL;0-1;Ja/Nei;;;;hs_iv;bit
Dato siste;PCI_DATO;;DATO;;;;hs_iv;datetime
Dato siste;PCI_DATO;dato;;;;;hs_iv;datetime
Antall PCI dette opphold;PCI_NAA;Default = 1;Registreres automatisk;;;;hs_iv;int
;PCI_NAA;Dersom det registreres NY INTERVENSJON (tilknyttet samme opphold/FORUS)\ så påplusses verdien 1.;;;;;hs_iv;int
;PCI_NAA;NB Denne variabelen blir feil på opphold i WENBIT_CORDOBA når vi sletter prosedyre 2 (3). Derfor er variabelen nedenfor også introdusert i denne databasen;;;;;hs_iv;int
Antall PCI tidligere opphold;PCI_TIDL;heltall;Hentes fra forrige status utreise, men kan også plottes;"Gjennbruk av variabelen ""Antall defibrilleringer""";;;hs_iv;int
Antall PCI totalt etter oppholdet;PCI_TOT;Default = missing;;;;;hs_iv;int
;PCI_TYPE;Ukjent;9;;;;hs_iv;smallint
;PCI_TYPE;Mislykket PCI;4;;;;hs_iv;smallint
PCI-type (skjult variabel);PCI_TYPE;Annen intervensjon;0;PCI_FORC > 1;;;hs_iv;smallint
;PCI_TYPE;POBA;1;"NB problem: kombinasjon PCI + etc LASER; rmå egistrere indikasjon = PCI.";;;hs_iv;smallint
;PCI_TYPE;Annen PCI;3;Inkluderer kun medikamentell PCI;;;hs_iv;smallint
;PCI_TYPE;STENT;2;;;;hs_iv;smallint
Ingen problem - vellykket prosedyre;PRO_ING;Nei/Ja;0-1;;;;hs_iv;bit
Endret flow RCA/PDA;RCA_ENDR;tim_efl3 - tim_flo3;;Variabler som ikke vises men lagres:;;;hs_iv;smallint
RCA;RCA_PCI;;Heltall;Kar PCI behandlet;;;hs_iv;smallint
Antall segmenter;SEGM_PCI;;Heltall;Kar PCI behandlet;;;hs_iv;smallint
CX;SGRA_CX;;Heltall;Antall stenter i graft til karområdet;;;hs_iv;smallint
LAD;SGRA_LAD;;Heltall;Antall stenter i graft til karområdet;;;hs_iv;smallint
RCA;SGRA_RCA;;Heltall;Antall stenter i graft til karområdet;;;hs_iv;smallint
SUM;SGRA_SUM;;Heltall;Antall stenter i graft til karområdet;;;hs_iv;smallint
CX;SNAT_CX;;Heltall;Antall stenter i native kar;;;hs_iv;smallint
LAD;SNAT_LAD;;Heltall;Antall stenter i native kar;;;hs_iv;smallint
LMS;SNAT_LMS;;Heltall;Antall stenter i native kar;;;hs_iv;smallint
RCA;SNAT_RCA;;Heltall;Antall stenter i native kar;;;hs_iv;smallint
SUM;SNAT_SUM;;Heltall;Antall stenter i native kar;;;hs_iv;smallint
CX;SPOB_CX;;Ja/Nei;Utført POBA;;;hs_iv;bit
LAD;SPOB_LAD;;Ja/Nei;Utført POBA;;;hs_iv;bit
RCA;SPOB_RCA;;Ja/Nei;Utført POBA;;;hs_iv;bit
SUM;SPOB_SUM;;Heltall;Utført POBA;;;hs_iv;smallint
CX;SSL_CX;;Heltall;Sum lengde alle stenter;;;hs_iv;smallint
LAD;SSL_LAD;;Heltall;Sum lengde alle stenter;;;hs_iv;smallint
LMS;SSL_LMS;;Heltall;Sum lengde alle stenter;;;hs_iv;smallint
RCA;SSL_RCA;;Heltall;Sum lengde alle stenter;;;hs_iv;smallint
SUM;SSL_SUM;;Heltall;Sum lengde alle stenter;;;hs_iv;smallint
Teknisk suksess;SUK_PROS;Suksess;1;;;;hs_iv;smallint
;SUK_PROS;Ukjent;9;;;;hs_iv;smallint
;SUK_PROS;Forverrelse;4;;;;hs_iv;smallint
;SUK_PROS;Nøytralt;3;;;;hs_iv;smallint
;SUK_PROS;Delvis suksess;2;;;;hs_iv;smallint
Success of PCI procedure;SUK_PROS;;;;;;hs_iv;smallint
CX;TGRA_CX;;Heltall;Antall stenter i graft til karområdet;;;hs_iv;smallint
LAD;TGRA_LAD;;Heltall;Antall stenter i graft til karområdet;;;hs_iv;smallint
RCA;TGRA_RCA;;Heltall;Antall stenter i graft til karområdet;;;hs_iv;smallint
SUM;TGRA_SUM;;Heltall;Antall stenter i graft til karområdet;;;hs_iv;smallint
;TID_ACB;Ukjent;9;;;;hs_iv;int
;TID_ACB;Elektivt;4;"Pasienter med ACB og ukjent tid er trolig oppdatert til denne verdien; noen av disse kan være ØH";;;hs_iv;int
;TID_ACB;Prioritert (< 1 mnd);3;;;;hs_iv;int
;TID_ACB;ØH (< 1 uke);2;;;;hs_iv;int
;TID_ACB;Direkte;1;;;;hs_iv;int
Tid til ACB;TID_ACB;Nei;0;opprettet 20.12.2004;;;hs_iv;int
Første dilatasjon:;TID_DILA;dato + klokkeslett;;Første dilatasjon (Opprettet 01.07.2004) - Symptomdebut;Tider ved STEMI;Registreres ved indikasjon 6-8;hs_iv;datetime
Iskemi tid;TID_ISK;tall (minutt);;;;;hs_iv;int
Tidligere PCI;TIDL_PCI;Nei / Ja;0 / 1;;;;hs_iv;smallint
PCI;TIDL_PCI;Nei / Ja;0 / 1;;;;hs_iv;smallint
LAD (0-3);TIM_EFL1;grad 0-3;0-3;TIMI_FLOW ETTER BEHANDLING;;;hs_iv;smallint
CX (0-3);TIM_EFL2;grad 0-3;0-3;TIMI_FLOW ETTER BEHANDLING;;;hs_iv;smallint
RCA/PDA (0-3);TIM_EFL3;grad 0-3;0-3;TIMI_FLOW ETTER BEHANDLING;;;hs_iv;smallint
LAD (0-3);TIM_FLO1;grad 0-3;0-3;TIMI_FLOW FØR BEHANDLING;Default = missing (skjema kan ikke lagres);;hs_iv;smallint
CX (0-3);TIM_FLO2;grad 0-3;0-3;TIMI_FLOW FØR BEHANDLING;;;hs_iv;smallint
RCA/PDA (0-3);TIM_FLO3;grad 0-3;0-3;TIMI_FLOW FØR BEHANDLING;;;hs_iv;smallint
CX;TNAT_CX;;Heltall;Antall stenter i native kar;;;hs_iv;smallint
LAD;TNAT_LAD;;Heltall;Antall stenter i native kar;;;hs_iv;smallint
LMS;TNAT_LMS;;Heltall;Antall stenter i native kar;;;hs_iv;smallint
RCA;TNAT_RCA;;Heltall;Antall stenter i native kar;;;hs_iv;smallint
SUM;TNAT_SUM;;Heltall;Antall stenter i native kar;;;hs_iv;smallint
CX;TPOB_CX;;Ja/Nei;Utført POBA;;;hs_iv;bit
LAD;TPOB_LAD;;Ja/Nei;Utført POBA;;;hs_iv;bit
RCA;TPOB_RCA;;Ja/Nei;Utført POBA;;;hs_iv;bit
SUM;TPOB_SUM;;Heltall;Utført POBA;;;hs_iv;smallint
Kommentar;TRYK_KOMM;;Tekst/Notat;;;;hs_iv;nvarchar
Kommentar;TRYK_KOMM;;Tekst/Notat;;;;hs_iv;nvarchar
CX;TSL_CX;;Heltall;Sum lengde alle stenter;;;hs_iv;smallint
LAD;TSL_LAD;;Heltall;Sum lengde alle stenter;;;hs_iv;smallint
LMS;TSL_LMS;;Heltall;Sum lengde alle stenter;;;hs_iv;smallint
RCA;TSL_RCA;;Heltall;Sum lengde alle stenter;;;hs_iv;smallint
SUM;TSL_SUM;;Heltall;Sum lengde alle stenter;;;hs_iv;smallint
Undervisningscase;UND_CASE;Nei/Ja;0-1;;;;hs_iv;bit
Undervisningscase;UND_CASE;sann / Usann;1/0?;;;;hs_iv;bit
Kommentar undervisningscase;UND_KOMM;Tekst;;;;;hs_iv;ntext
Videre behandling;UND_KOMM;Nei;0;Opprinnelig variabel.;;;hs_iv;ntext
Kommentar;UND_KOMM;TEKSTFELT;;;;;hs_iv;ntext
;UND_KOMM;Medikament;1;Denne er erstattet av samme variabel som på CATCOR sommeren 2005;;;hs_iv;ntext
;UND_KOMM;Ny PCI;2;Se kommentarer på denne;;;hs_iv;ntext
;UND_KOMM;Laser;5;;;;hs_iv;ntext
;UND_KOMM;Annen operasjon;4;;;;hs_iv;ntext
;UND_KOMM;ACB;3;;;;hs_iv;ntext
;UND_KOMM;Ukjent;9;;;;hs_iv;ntext
;UND_KOMM;Annen behandling;6;;;;hs_iv;ntext
;UND_KOMM;Ikke avgjort;8;;;;hs_iv;ntext
;UND_KOMM;Second opinion;7;;;;hs_iv;ntext
WENBIT Date of baseline coronary angiography;UTR_DATO;;;;;;hs_iv;datetime
Utrednings dato;UTR_DATO;Hentes fra CATCOR;Dato;Kan evt endres;;;hs_iv;datetime
Utredningsdato;UTR_DATO;;Dato;Automatisk=dagens dato;Kan evt endres;;hs_iv;datetime
;PCI_KAR;;;;;;hs_ivus_trykk_skjema;int
;LAGRET;;;;;;hs_ivus_trykk_skjema;bit
;RE_STEN;;;;;;hs_ivus_trykk_skjema;int
;ANT_KAR;;;;;;hs_ivus_trykk_skjema;int
;FFR;;;;;;hs_ivus_trykk_skjema;bit
;upsize_ts;;;;;;hs_ivus_trykk_skjema;timestamp
;TRYK_KAR;;;;;;hs_ivus_trykk_skjema;int
;BEH_VALG;;;;;;hs_ivus_trykk_skjema;int
;DUMMY;;;;;;hs_ivus_trykk_skjema;nvarchar
CFR;CFR;;Flyttall;;;;hs_ivus_trykk_skjema;float
CFR;CFR;;Flyttall;;;;hs_ivus_trykk_skjema;float
APV basal;CFR_BAS;;Flyttall;;;;hs_ivus_trykk_skjema;float
APV basal;CFR_BAS;;Flyttall;;;;hs_ivus_trykk_skjema;float
APV max;CFR_MAX;;Flyttall;;;;hs_ivus_trykk_skjema;float
APV max;CFR_MAX;;Flyttall;;;;hs_ivus_trykk_skjema;float
FFR etter;FFR_ETR;;Flyttall;;;;hs_ivus_trykk_skjema;float
FFR etter;FFR_ETR;;Flyttall;;;;hs_ivus_trykk_skjema;float
FFR før;FFR_FOR;;Flyttall;;;;hs_ivus_trykk_skjema;float
FFR før;FFR_FOR;;Flyttall;;;;hs_ivus_trykk_skjema;float
Intrakoronar flowmåling;FLOW;0-1;Ja/Nei;;;;hs_ivus_trykk_skjema;bit
Id som kobler til opphold;forus_id;;Legges inn automatisk fra FORUS;;;;hs_ivus_trykk_skjema;int
Id som kobler til opphold;forus_id;;Heltall. Auto-genereres. Kopieres til alle andre moduler når det lagres data i disse.;;;;hs_ivus_trykk_skjema;int
Id som kobler til opphold;forus_id;;;;;;hs_ivus_trykk_skjema;int
FORUS-id;forus_id;Legges ainn utomatisk fra FORUS;;;;;hs_ivus_trykk_skjema;int
forus_id;forus_id;;;Alle data innhentes via oppkopling mot LKB-databasen………;;;hs_ivus_trykk_skjema;int
FORUS-id;forus_id;Legges inn automatsik fra FORUS;;;;;hs_ivus_trykk_skjema;int
FORUS-id;forus_id;;Legges inn automatisk fra FORUS;;;;hs_ivus_trykk_skjema;int
;forus_id;;;Forus_id;;;hs_ivus_trykk_skjema;int
;IVUS;Ja/nei;1/0;Restenosepasienter som har IVUS - ja/nei?;;;hs_ivus_trykk_skjema;bit
IVUS diagnostikk;IVUS;0-1;Ja/Nei;"Dersom boksen avkrysses så aktiveres ""Resultatknapp"" for aktuelle modul";;;hs_ivus_trykk_skjema;bit
IVUS ref;IVUS_DIA;;Flyttall;;;;hs_ivus_trykk_skjema;float
IVUS ref;IVUS_DIA;;Flyttall;;;;hs_ivus_trykk_skjema;float
Hovedfunn;IVUS_HOV;Normalt;0;;;;hs_ivus_trykk_skjema;int
;IVUS_HOV;Diffus aterosklerose;1;;;;hs_ivus_trykk_skjema;int
;IVUS_HOV;Ikke-signifikant stenose;2;;;;hs_ivus_trykk_skjema;int
;IVUS_HOV;Signifikant stenose;3;;;;hs_ivus_trykk_skjema;int
;IVUS_HOV;Restenose;4;;;;hs_ivus_trykk_skjema;int
;IVUS_HOV;Ukjent;9;;;;hs_ivus_trykk_skjema;int
Hovedfunn;IVUS_HOV;Normalt;0;;;;hs_ivus_trykk_skjema;int
;IVUS_HOV;Diffus aterosklerose;1;;;;hs_ivus_trykk_skjema;int
;IVUS_HOV;Ikke-signifikant stenose;2;;;;hs_ivus_trykk_skjema;int
;IVUS_HOV;Signifikant stenose;3;;;;hs_ivus_trykk_skjema;int
;IVUS_HOV;Restenose;4;;;;hs_ivus_trykk_skjema;int
;IVUS_HOV;Ukjent;9;;;;hs_ivus_trykk_skjema;int
Indikasjon;IVUS_IND;Diagnostikk koronarsykdom;1;;;;hs_ivus_trykk_skjema;int
;IVUS_IND;Vurdering tidligere PCI;2;;;;hs_ivus_trykk_skjema;int
;IVUS_IND;Kontroll PCI samme seanse;3;;;;hs_ivus_trykk_skjema;int
;IVUS_IND;Forskning;4;;;;hs_ivus_trykk_skjema;int
;IVUS_IND;Ukjent;9;;;;hs_ivus_trykk_skjema;int
Indikasjon;IVUS_IND;Diagnostikk koronarsykdom;1;;;;hs_ivus_trykk_skjema;int
;IVUS_IND;Vurdering tidligere PCI;2;;;;hs_ivus_trykk_skjema;int
;IVUS_IND;Kontroll PCI samme seanse;3;;;;hs_ivus_trykk_skjema;int
;IVUS_IND;Forskning;4;;;;hs_ivus_trykk_skjema;int
;IVUS_IND;Ukjent;9;;;;hs_ivus_trykk_skjema;int
Karområde;IVUS_KAR;RCA / AV-gren;0;;;;hs_ivus_trykk_skjema;int
;IVUS_KAR;RCA proks;1;;;;hs_ivus_trykk_skjema;int
;IVUS_KAR;RCA mid;2;;;;hs_ivus_trykk_skjema;int
;IVUS_KAR;RCA dist;3;;;;hs_ivus_trykk_skjema;int
;IVUS_KAR;RCA PDA;4;;;;hs_ivus_trykk_skjema;int
;IVUS_KAR;LMS;5;;;;hs_ivus_trykk_skjema;int
;IVUS_KAR;LAD proks;6;;;;hs_ivus_trykk_skjema;int
;IVUS_KAR;LAD mid;7;;;;hs_ivus_trykk_skjema;int
;IVUS_KAR;LAD dist;8;;;;hs_ivus_trykk_skjema;int
;IVUS_KAR;LAD diag1;9;;;;hs_ivus_trykk_skjema;int
;IVUS_KAR;LAD diag2;10;;;;hs_ivus_trykk_skjema;int
;IVUS_KAR;CX proks;11;;;;hs_ivus_trykk_skjema;int
;IVUS_KAR;CX OM1;12;;;;hs_ivus_trykk_skjema;int
;IVUS_KAR;CX mid;13;;;;hs_ivus_trykk_skjema;int
;IVUS_KAR;CX OM2;14;;;;hs_ivus_trykk_skjema;int
;IVUS_KAR;CX PDA;15;;;;hs_ivus_trykk_skjema;int
;IVUS_KAR;Ukjent;99;;;;hs_ivus_trykk_skjema;int
;IVUS_KAR;AGR - RCA AV / PL;200;;;;hs_ivus_trykk_skjema;int
;IVUS_KAR;AGR - RCA dist;203;;;;hs_ivus_trykk_skjema;int
;IVUS_KAR;AGR - RCA PDA;204;;;;hs_ivus_trykk_skjema;int
;IVUS_KAR;AGR - LAD mid;207;;;;hs_ivus_trykk_skjema;int
;IVUS_KAR;AGR - LAD dist;208;;;;hs_ivus_trykk_skjema;int
;IVUS_KAR;AGR - DIAG 1;209;;;;hs_ivus_trykk_skjema;int
;IVUS_KAR;AGR - DIAG 2;210;;;;hs_ivus_trykk_skjema;int
;IVUS_KAR;AGR - OM 1;212;;;;hs_ivus_trykk_skjema;int
;IVUS_KAR;AGR - OM2;214;;;;hs_ivus_trykk_skjema;int
;IVUS_KAR;AGR - CX PDA;215;;;;hs_ivus_trykk_skjema;int
;IVUS_KAR;VGR - RCA AV / PL;300;;;;hs_ivus_trykk_skjema;int
;IVUS_KAR;VGR - RCA dist;303;;;;hs_ivus_trykk_skjema;int
;IVUS_KAR;VGR - RCA PDA;304;;;;hs_ivus_trykk_skjema;int
;IVUS_KAR;VGR - LAD mid;307;;;;hs_ivus_trykk_skjema;int
;IVUS_KAR;VGR - LAD dist;308;;;;hs_ivus_trykk_skjema;int
;IVUS_KAR;VGR - DIAG 1;309;;;;hs_ivus_trykk_skjema;int
;IVUS_KAR;VGR - DIAG 2;310;;;;hs_ivus_trykk_skjema;int
;IVUS_KAR;VGR - OM 1;312;;;;hs_ivus_trykk_skjema;int
;IVUS_KAR;VGR - OM2;314;;;;hs_ivus_trykk_skjema;int
;IVUS_KAR;VGR - CX PDA;315;;;;hs_ivus_trykk_skjema;int
Karområde;IVUS_KAR;RCA / AV-gren;0;;;;hs_ivus_trykk_skjema;int
;IVUS_KAR;RCA proks;1;;;;hs_ivus_trykk_skjema;int
;IVUS_KAR;RCA mid;2;;;;hs_ivus_trykk_skjema;int
;IVUS_KAR;RCA dist;3;;;;hs_ivus_trykk_skjema;int
